_id,productGeneral__cusip,productProtection__downsideType,productId,productGeneral__isin,id,
"ObjectId(""60445fc9482fea78c2a4c7eb"")",06747K209,BARRIER,"UUID(""5b1bd11d-8bff-4a91-8e27-dc4d216e1ecd"")",,06747K209,
"ObjectId(""60445fc1482fea78c2a4c7e6"")",36259L246,BARRIER,"UUID(""e2de9c6e-fd25-474f-819a-b8fccff1b899"")",,36259L246,
"ObjectId(""60445fb8482fea78c2a4c7e2"")",,BARRIER,"UUID(""495ef04b-eee8-494d-b46e-1f589e2edfc7"")",XS2197222065,XS2197222065,
"ObjectId(""60445fb2bfed880df9f660ac"")",61771D126,BARRIER,"UUID(""e247e33e-09e6-455a-9f37-967c2fbb919d"")",,61771D126,
"ObjectId(""60445fb1bfed880df9f660aa"")",40438J239,BARRIER,"UUID(""4d1d22a5-8777-423d-8bdd-1b46be68c2d0"")",,40438J239,
"ObjectId(""60445faebfed880df9f660a8"")",40057CMU2,BARRIER,"UUID(""34e0fd23-e1fb-4cb4-8b7b-1fbe1ce02e36"")",,40057CMU2,
"ObjectId(""60445fa8bfed880df9f660a4"")",61771C839,BARRIER,"UUID(""3ccc54a0-3b5c-4c6e-b4b0-03d2b188d22b"")",,61771C839,
"ObjectId(""60445f98bfed880df9f6609c"")",40057CHJ3,BARRIER,"UUID(""44f0f915-39e1-4d35-bef3-0451314d0dd9"")",,40057CHJ3,
"ObjectId(""60445f75482fea78c2a4c7bc"")",06747J640,BARRIER,"UUID(""3d055770-b8ea-48dc-81d3-d80c67923edb"")",,06747J640,
"ObjectId(""60445f74bfed880df9f66088"")",90281K544,BARRIER,"UUID(""c9ecc1ea-ebd3-47b1-927c-0b89e583eeb7"")",,90281K544,
"ObjectId(""60445f6a482fea78c2a4c7b6"")",61771C466,BARRIER,"UUID(""2404e817-7d49-409b-9eef-91426f43243f"")",,61771C466,
"ObjectId(""60445f68bfed880df9f66083"")",48132L582,BARRIER,"UUID(""4272bb43-944d-4b14-8943-a90b114477c8"")",,48132L582,
"ObjectId(""60445f67482fea78c2a4c7b4"")",61771C458,BARRIER,"UUID(""90e4a272-8556-4f79-9df2-35c9a5fac7c8"")",,61771C458,
"ObjectId(""60445f66482fea78c2a4c7b2"")",61771C474,BARRIER,"UUID(""21c20192-445e-4aca-9c58-daa6dd64a621"")",,61771C474,
"ObjectId(""60445f65bfed880df9f66081"")",22552WAN5,BARRIER,"UUID(""c93a6b34-020f-46e5-b34c-5f90cb082bff"")",,22552WAN5,
"ObjectId(""60445f62482fea78c2a4c7b0"")",,BARRIER,"UUID(""77a64fb5-b60f-4027-ad80-d728f94697c9"")",XS2117750500,XS2117750500,
"ObjectId(""60445f5ebfed880df9f6607c"")",,BARRIER,"UUID(""d3c1c10a-60a5-43b7-a3d4-4a354b439111"")",XS2117750336,XS2117750336,
"ObjectId(""60445f59482fea78c2a4c7ac"")",06747H115,BARRIER,"UUID(""743e88e2-d8d2-4e03-a0fb-818c52393dc8"")",,06747H115,
"ObjectId(""60445f58482fea78c2a4c7aa"")",61771C441,BARRIER,"UUID(""093e50e8-3494-4ef5-85df-31a02086975d"")",,61771C441,
"ObjectId(""60445f57bfed880df9f66079"")",61771C425,BARRIER,"UUID(""29bb1995-3ee3-4cf1-a500-d5696081ae35"")",,61771C425,
"ObjectId(""60445f54482fea78c2a4c7a8"")",48132L632,BARRIER,"UUID(""4c903cd4-dc42-4e27-bd54-059203d631ce"")",,48132L632,
"ObjectId(""60445f49482fea78c2a4c7a2"")",61771BNX8,BARRIER,"UUID(""db57d971-fa7c-4eff-bb2c-4707812c5837"")",,61771BNX8,
"ObjectId(""60445f48bfed880df9f6606e"")",61771C326,BARRIER,"UUID(""1ec666a3-847d-43f7-8ea0-897c20284ac5"")",,61771C326,
"ObjectId(""60445f3a482fea78c2a4c79a"")",06747H412,BARRIER,"UUID(""78ffb016-4def-4386-9a03-c433f2a79303"")",,06747H412,
"ObjectId(""60445f32482fea78c2a4c795"")",,BARRIER,"UUID(""e3c747ab-7e1a-4865-8a6b-88a30242005f"")",XS2124677316,XS2124677316,
"ObjectId(""60445f31bfed880df9f66062"")",22550V687,BARRIER,"UUID(""ae1ccbc7-0536-426b-924c-307a8ef5a942"")",,22550V687,
"ObjectId(""60445f0f482fea78c2a4c781"")",90281J778,BARRIER,"UUID(""b4a21578-ef26-40c3-8c2f-6b484c3e15dd"")",,90281J778,
"ObjectId(""60445f01482fea78c2a4c77a"")",90281J695,BARRIER,"UUID(""8be69248-31d5-463c-9ce1-0608ec8fc846"")",,90281J695,
"ObjectId(""60445edabfed880df9f66030"")",61770FM45,BARRIER,"UUID(""0a0563d4-2ccd-404f-8688-c919bda64a8e"")",,61770FM45,
"ObjectId(""60445ed8482fea78c2a4c763"")",90281J364,BARRIER,"UUID(""b693e546-434a-499f-8d51-0cfb3ff38421"")",,90281J364,
"ObjectId(""60445ecb482fea78c2a4c75a"")",61770FH41,BARRIER,"UUID(""516b031c-6b89-460c-b474-f073769e030e"")",,61770FH41,
"ObjectId(""60445ec5482fea78c2a4c756"")",06747PKL2,BARRIER,"UUID(""41dc8686-4a6a-4f27-ac20-4615c8972715"")",,06747PKL2,
"ObjectId(""60445ec3482fea78c2a4c754"")",61769P172,BARRIER,"UUID(""8846f1a5-3671-472b-9a4c-9764da280d45"")",,61769P172,
"ObjectId(""60445ec0482fea78c2a4c752"")",61769P180,BARRIER,"UUID(""0744114b-eacd-4d23-a98e-11d6b9620446"")",,61769P180,
"ObjectId(""60445ea2bfed880df9f66011"")",,BARRIER,"UUID(""3b1b91a3-cf79-435c-bbe2-5fef6cb80c9c"")",XS2130115707,XS2130115707,
"ObjectId(""60445ea1482fea78c2a4c743"")",,BARRIER,"UUID(""5ce92bf2-ea11-420a-b59e-082193817610"")",XS2130129914,XS2130129914,
"ObjectId(""60445e94bfed880df9f66009"")",06747PGH6,BARRIER,"UUID(""dc0aea43-7471-43a6-94b7-fe848f9ef6ad"")",,06747PGH6,
"ObjectId(""60445e88482fea78c2a4c736"")",,BARRIER,"UUID(""03c14a5d-abcb-4996-8a29-2bd3e47a18cb"")",XS2076016240,XS2076016240,
"ObjectId(""60445e84bfed880df9f66002"")",48132HH62,BARRIER,"UUID(""60c6ad3c-4172-4b34-af12-47e403364480"")",,48132HH62,
"ObjectId(""60445e7fbfed880df9f66000"")",90281G717,BARRIER,"UUID(""4927bb3d-a790-4d43-812d-dac07a4cc4d0"")",,90281G717,
"ObjectId(""60445e7cbfed880df9f65ffe"")",06747PCU1,BARRIER,"UUID(""84adfd61-7f77-4335-9460-c90b02a66783"")",,06747PCU1,
"ObjectId(""60445e77bfed880df9f65ffc"")",,BARRIER,"UUID(""c99f675a-e033-4b8f-a88e-011db16af8ea"")",XS2109861034,XS2109861034,
"ObjectId(""60445e73bfed880df9f65ffa"")",90281G642,BARRIER,"UUID(""8fddedb9-f945-4da1-a70c-82954d5ebfa9"")",,90281G642,
"ObjectId(""60445e6c482fea78c2a4c72a"")",90281G626,BARRIER,"UUID(""ba1a5bc3-ff30-48a1-bb89-657e80efeed0"")",,90281G626,
"ObjectId(""60445e6abfed880df9f65ff5"")",06747PCC1,BARRIER,"UUID(""b3d4067e-a2f0-43cb-ba6d-577451fef02b"")",,06747PCC1,
"ObjectId(""60445e5ebfed880df9f65fef"")",22551NPL4,BARRIER,"UUID(""d240ce65-dbb1-416a-b31b-386fa5dad824"")",,22551NPL4,
"ObjectId(""60445e56bfed880df9f65feb"")",22550V133,BARRIER,"UUID(""a1c4c258-611f-4986-b531-e485d6f71d18"")",,22550V133,
"ObjectId(""60445e54bfed880df9f65fe9"")",83369MNT5,BARRIER,"UUID(""a098082b-01db-447c-a555-0c2cb3d06aff"")",,83369MNT5,
"ObjectId(""60445e52482fea78c2a4c720"")",06747F481,BARRIER,"UUID(""9c22e66d-7a1f-41d6-9209-24afc66630f0"")",,06747F481,
"ObjectId(""60445e45bfed880df9f65fe1"")",,BARRIER,"UUID(""c6bf298c-4d51-4b4b-94ce-fbd044ffb305"")",XS2064013464,XS2064013464,
"ObjectId(""60445e3f482fea78c2a4c717"")",06747P4X4,BARRIER,"UUID(""e6678350-2560-4a18-a2fd-06588864f644"")",,06747P4X4,
"ObjectId(""60445e3bbfed880df9f65fdd"")",06747P4T3,BARRIER,"UUID(""28f61eea-937b-4320-92fa-0b01ee53510e"")",,06747P4T3,
"ObjectId(""60445e36482fea78c2a4c713"")",22551NL46,BARRIER,"UUID(""1477972e-76a4-4b64-9c2d-46734130aa5b"")",,22551NL46,
"ObjectId(""60445e34bfed880df9f65fda"")",,BARRIER,"UUID(""c681c364-1f6b-4ba9-98ff-f224cc8b0487"")",XS2063993849,XS2063993849,
"ObjectId(""60445e2e482fea78c2a4c711"")",40438B152,BARRIER,"UUID(""29157c8b-1d51-420b-b54c-3d3f71b414d9"")",,40438B152,
"ObjectId(""60445e2bbfed880df9f65fd4"")",78014K360,BARRIER,"UUID(""887b2a8d-aa04-4e02-bb77-4fad3f254ee5"")",,78014K360,
"ObjectId(""60445e29482fea78c2a4c70d"")",06747P4D8,BARRIER,"UUID(""12146b44-c150-4fba-b612-0b30611347dc"")",,06747P4D8,
"ObjectId(""60445e24482fea78c2a4c709"")",06747P3X5,BARRIER,"UUID(""e65d1af5-9123-4afa-93a3-77b39d9626da"")",,06747P3X5,
"ObjectId(""60445e1d482fea78c2a4c707"")",06747P3Y3,BARRIER,"UUID(""1e567831-1544-4cff-ac3b-b6476f65d43f"")",,06747P3Y3,
"ObjectId(""60445e12bfed880df9f65fca"")",90270K3C1,BARRIER,"UUID(""70732546-c5e0-49f3-a398-d3d19b3b0832"")",,90270K3C1,
"ObjectId(""60445e0b482fea78c2a4c6ff"")",90281G212,BARRIER,"UUID(""770a44a1-9000-4b32-beac-52c20138f992"")",,90281G212,
"ObjectId(""60445e06bfed880df9f65fc3"")",48132J579,BARRIER,"UUID(""5cd94e68-55bd-417b-80cf-744d52b83aa2"")",,48132J579,
"ObjectId(""60445e00bfed880df9f65fbf"")",36259H120,BARRIER,"UUID(""7d094352-8f6f-48b7-9378-a8c30e7d95a4"")",,36259H120,
"ObjectId(""60445df8482fea78c2a4c6f4"")",40056YAF1,BARRIER,"UUID(""981b6f8b-3df8-4fac-b339-ab06ae409607"")",,40056YAF1,
"ObjectId(""60445df3bfed880df9f65fb9"")",90281G147,BARRIER,"UUID(""d5ed2f7a-44c1-4294-aa67-41fb6f85d460"")",,90281G147,
"ObjectId(""60445de8482fea78c2a4c6ee"")",06747E153,BARRIER,"UUID(""297c1ba5-028c-4626-905b-c7f61e0045ed"")",,06747E153,
"ObjectId(""60445dda482fea78c2a4c6e5"")",,BARRIER,"UUID(""aeb1dc0f-963f-4cf9-b49a-2e1490b3928f"")",XS2066272985,XS2066272985,
"ObjectId(""60445dd7bfed880df9f65fae"")",06747E419,BARRIER,"UUID(""76b15004-e93a-425f-8b39-c771431f3183"")",,06747E419,
"ObjectId(""60445dd6482fea78c2a4c6e3"")",40056XVX1,BARRIER,"UUID(""714f0ad9-757c-48c2-89e3-1a2d3f5de0f2"")",,40056XVX1,
"ObjectId(""60445dd3bfed880df9f65fac"")",90270KZ85,BARRIER,"UUID(""42c04a01-9571-440b-a8e0-213051abb655"")",,90270KZ85,
"ObjectId(""604458bb482fea78c2a4c6e1"")",17328YW59,BARRIER,"UUID(""42418a99-2260-469b-886b-fec3c5f38358"")",,17328YW59,
"ObjectId(""604458babfed880df9f65fa9"")",61771VEY2,BARRIER,"UUID(""7f14d554-8278-4808-9260-d2f50bac58b9"")",,61771VEY2,
"ObjectId(""604458b8482fea78c2a4c6df"")",22551F590,BARRIER,"UUID(""805b64a3-76ad-45e2-9c08-08d50c2dfd21"")",,22551F590,
"ObjectId(""604458b8482fea78c2a4c6dd"")",61771VDP2,BARRIER,"UUID(""2261859b-36b9-4d06-9271-02a5519eeac9"")",,61771VDP2,
"ObjectId(""604458b7bfed880df9f65fa7"")",36259Y347,BARRIER,"UUID(""9df8ad8f-e5f8-4404-a040-3911a212dbf8"")",,36259Y347,
"ObjectId(""604458b6bfed880df9f65fa5"")",17328YWM2,BARRIER,"UUID(""ad730c20-b9c3-4669-ad83-0f9fbfaf7915"")",,17328YWM2,
"ObjectId(""604458b5482fea78c2a4c6db"")",90278X434,BARRIER,"UUID(""4355e9b5-2cb8-4c17-8ea0-b1b8129d15a7"")",,90278X434,
"ObjectId(""604458b5482fea78c2a4c6d9"")",61771U300,BARRIER,"UUID(""c0ad7e5f-5bd5-412d-9982-a84173c1f9e2"")",,61771U300,
"ObjectId(""604458b4bfed880df9f65fa3"")",36259Y321,BARRIER,"UUID(""ad6df0e4-7fe2-4db5-b401-8876f4555b5d"")",,36259Y321,
"ObjectId(""604458b3482fea78c2a4c6d7"")",48132Q185,BARRIER,"UUID(""7a2b09bb-71cc-4405-b0ec-7f38862ad506"")",,48132Q185,
"ObjectId(""604458b2bfed880df9f65fa1"")",36259Y305,BARRIER,"UUID(""6f2e75e4-f9a8-4afd-9f8e-8b519da1febc"")",,36259Y305,
"ObjectId(""604458b2482fea78c2a4c6d5"")",78014M655,BARRIER,"UUID(""5f105804-f39e-4f0e-848e-a5bd52208fd5"")",,78014M655,
"ObjectId(""604458b1bfed880df9f65f9f"")",48132Q219,BARRIER,"UUID(""f7b5ed64-1cdf-4184-97cf-bfe16aa7b2bd"")",,48132Q219,
"ObjectId(""604458b0bfed880df9f65f9d"")",40057FK45,BARRIER,"UUID(""d437c884-2004-4c8e-bde4-4a0126b73007"")",,40057FK45,
"ObjectId(""604458ae482fea78c2a4c6d3"")",22551F558,BARRIER,"UUID(""dc844d29-b0e8-47ec-9938-3e3c7971987d"")",,22551F558,
"ObjectId(""604458adbfed880df9f65f9b"")",61771U268,BARRIER,"UUID(""e57aefa5-72f1-4f2b-bd91-b39b70313619"")",,61771U268,
"ObjectId(""604458ad482fea78c2a4c6d1"")",48132Q250,BARRIER,"UUID(""cc542192-8ff6-4a62-8531-7254ca9d5684"")",,48132Q250,
"ObjectId(""604458ac482fea78c2a4c6cf"")",61771U250,BARRIER,"UUID(""2b480cba-d740-459b-98ba-5dab134298d8"")",,61771U250,
"ObjectId(""604458abbfed880df9f65f99"")",,BARRIER,"UUID(""172d6a47-b4f7-4d68-b47a-eb38f741707d"")",XS2294748046,XS2294748046,
"ObjectId(""604458aabfed880df9f65f97"")",17328YTW4,BARRIER,"UUID(""53c8aab1-8ba1-4d50-a13a-578b7b2bf5ed"")",,17328YTW4,
"ObjectId(""604458a8482fea78c2a4c6cd"")",61771U227,BARRIER,"UUID(""841ce336-a216-40de-a9b8-8cbc9dd9813d"")",,61771U227,
"ObjectId(""604458a8482fea78c2a4c6cb"")",36259U881,BARRIER,"UUID(""60f055b8-4153-419b-996a-5e7c6d40dbc0"")",,36259U881,
"ObjectId(""604458a7bfed880df9f65f95"")",48132Q342,BARRIER,"UUID(""cc2c5988-9389-4812-a18a-1e278c8b3fcf"")",,48132Q342,
"ObjectId(""604458a6bfed880df9f65f93"")",17329B509,BARRIER,"UUID(""cab7e2e8-ac3e-4293-92ae-e08bf3789ed4"")",,17329B509,
"ObjectId(""604458a5482fea78c2a4c6c9"")",36259U865,BARRIER,"UUID(""c1d05ba8-e990-4352-8854-55a72939d6d3"")",,36259U865,
"ObjectId(""604458a4bfed880df9f65f91"")",48132Q359,BARRIER,"UUID(""1c742104-d5c4-4075-a961-433dbb4e9130"")",,48132Q359,
"ObjectId(""604458a4482fea78c2a4c6c7"")",06748E6B4,BARRIER,"UUID(""984e0b77-a787-44f8-a2db-7fee10a2d23a"")",,06748E6B4,
"ObjectId(""6044589abfed880df9f65f8a"")",48132Q441,BARRIER,"UUID(""0471c0b9-c94f-43ca-8e04-0b437363c47c"")",,48132Q441,
"ObjectId(""60445899482fea78c2a4c6c0"")",06744A592,BARRIER,"UUID(""c56cb82d-d1e5-43b4-a17b-cd05ec8f2fe9"")",,06744A592,
"ObjectId(""60445898bfed880df9f65f88"")",36259U758,BARRIER,"UUID(""d05f3280-42cb-44c7-89cf-c4f03eaffbca"")",,36259U758,
"ObjectId(""60445897bfed880df9f65f86"")",90278X368,BARRIER,"UUID(""f3013631-3e30-4df9-a150-aaca62abe6dc"")",,90278X368,
"ObjectId(""60445896482fea78c2a4c6be"")",61771E5S3,BARRIER,"UUID(""ed8340c2-d45d-415b-8346-7846a68ab78b"")",,61771E5S3,
"ObjectId(""60445894482fea78c2a4c6bc"")",22551F517,BARRIER,"UUID(""c3731c51-b83c-472d-a417-6133711b5416"")",,22551F517,
"ObjectId(""60445892bfed880df9f65f83"")",40438U887,BARRIER,"UUID(""4425c52a-6e34-4666-86a6-53c1777f0ca2"")",,40438U887,
"ObjectId(""60445891bfed880df9f65f81"")",06744A683,BARRIER,"UUID(""bf1b076f-bcf7-44a6-b847-26c61f291e2d"")",,06744A683,
"ObjectId(""60445890482fea78c2a4c6b8"")",61771J842,BARRIER,"UUID(""9a3c705c-681a-44a8-8c13-a8b981039590"")",,61771J842,
"ObjectId(""6044588fbfed880df9f65f7f"")",61771J859,BARRIER,"UUID(""204313fb-b102-40e5-9af1-8a046c328992"")",,61771J859,
"ObjectId(""6044588e482fea78c2a4c6b6"")",78014M614,BARRIER,"UUID(""16fa9908-1ac0-45dc-abc3-7b5c97ee8853"")",,78014M614,
"ObjectId(""6044588c482fea78c2a4c6b3"")",22551F483,BARRIER,"UUID(""b7020939-5dab-4ea1-9942-64cebbf2bcd3"")",,22551F483,
"ObjectId(""6044588bbfed880df9f65f7c"")",36259U642,BARRIER,"UUID(""f4db3151-2cef-4e6c-ad2d-f7f19326b22e"")",,36259U642,
"ObjectId(""60445889bfed880df9f65f7a"")",06747QZJ9,BARRIER,"UUID(""05fb5462-c65c-44be-8507-0718cfc67e34"")",,06747QZJ9,
"ObjectId(""60445887482fea78c2a4c6b0"")",06744A782,BARRIER,"UUID(""3877d1fa-db5d-491d-a758-c82e829e20cd"")",,06744A782,
"ObjectId(""60445886bfed880df9f65f78"")",22551F459,BARRIER,"UUID(""265bc508-77ea-4d34-8e99-5681f97b8813"")",,22551F459,
"ObjectId(""60445883482fea78c2a4c6ad"")",,BARRIER,"UUID(""70491494-d7e1-4710-8e27-7bee1d57bb14"")",XS2238354737,XS2238354737,
"ObjectId(""60445882bfed880df9f65f75"")",06744A816,BARRIER,"UUID(""14a123bc-3aa1-4320-aea4-87c4ddafd65e"")",,06744A816,
"ObjectId(""60445880482fea78c2a4c6ab"")",48132Q581,BARRIER,"UUID(""4e576470-4073-4629-899e-77e8459741e7"")",,48132Q581,
"ObjectId(""60445880482fea78c2a4c6a9"")",48132Q573,BARRIER,"UUID(""ee0402e5-9237-4ea8-8dae-1f6f7c97b242"")",,48132Q573,
"ObjectId(""6044587fbfed880df9f65f72"")",61771J685,BARRIER,"UUID(""751c8ebb-fa49-47eb-866a-b93abc5180b2"")",,61771J685,
"ObjectId(""6044587e482fea78c2a4c6a7"")",90278X103,BARRIER,"UUID(""34ed49fe-6031-4daf-b103-98d35e755adc"")",,90278X103,
"ObjectId(""6044587dbfed880df9f65f70"")",61771J701,BARRIER,"UUID(""61de2796-b120-42e5-af27-9f55d459269f"")",,61771J701,
"ObjectId(""6044587d482fea78c2a4c6a5"")",06747QYQ4,BARRIER,"UUID(""d4d9da5f-d7dc-4400-81d6-6ea670868ddb"")",,06747QYQ4,
"ObjectId(""6044587abfed880df9f65f6d"")",61771EZU5,BARRIER,"UUID(""f5d66c87-efd2-4f22-a5d0-5d2a97db2fd9"")",,61771EZU5,
"ObjectId(""60445879482fea78c2a4c6a3"")",40057F6T6,BARRIER,"UUID(""d83af82b-cdcb-4057-a23c-e9c922401c48"")",,40057F6T6,
"ObjectId(""60445878bfed880df9f65f6b"")",,BARRIER,"UUID(""13cbbdde-5f93-4359-b286-045ce6f7a91b"")",XS2273915707,XS2273915707,
"ObjectId(""60445878482fea78c2a4c6a1"")",06747QXM4,BARRIER,"UUID(""d8e5fc3a-6ebb-473c-acca-91cc2d94026d"")",,06747QXM4,
"ObjectId(""60445876482fea78c2a4c69f"")",36259U493,BARRIER,"UUID(""5847216d-e360-4f2e-853d-9799fedb5090"")",,36259U493,
"ObjectId(""60445875bfed880df9f65f69"")",48132Q722,BARRIER,"UUID(""be2c93b2-c067-4998-a80a-98d4ff84480b"")",,48132Q722,
"ObjectId(""60445875482fea78c2a4c69d"")",61771EZA9,BARRIER,"UUID(""9ac1664b-503d-4bfd-87d2-c71d3177d254"")",,61771EZA9,
"ObjectId(""60445873bfed880df9f65f67"")",22551F384,BARRIER,"UUID(""f0f6c63a-75c8-4ddb-a1f2-3adb5bd553ef"")",,22551F384,
"ObjectId(""6044586fbfed880df9f65f64"")",,BARRIER,"UUID(""c8fd7155-966d-4a41-a936-8ea94258ec59"")",XS2238351394,XS2238351394,
"ObjectId(""6044586e482fea78c2a4c699"")",61771J537,BARRIER,"UUID(""c4b2fe18-2114-49ef-b499-d692cdcb4e63"")",,61771J537,
"ObjectId(""6044586dbfed880df9f65f62"")",06747L165,BARRIER,"UUID(""6b952251-8e4f-46f9-b2fc-c867bee19641"")",,06747L165,
"ObjectId(""6044586bbfed880df9f65f60"")",61771J479,BARRIER,"UUID(""d1f2e92c-1621-4129-b1cf-07b32b7fe5dc"")",,61771J479,
"ObjectId(""6044586a482fea78c2a4c697"")",36259U428,BARRIER,"UUID(""2871b82d-918b-416c-9db6-303f9cb61cfe"")",,36259U428,
"ObjectId(""60445869482fea78c2a4c695"")",06747L223,BARRIER,"UUID(""bec42ac7-fb68-4738-bb74-37c962af218c"")",,06747L223,
"ObjectId(""60445868bfed880df9f65f5e"")",,BARRIER,"UUID(""70816301-ebbc-4ef5-bb74-e921bf5cd030"")",XS2273704754,XS2273704754,
"ObjectId(""60445867bfed880df9f65f5c"")",22551F335,BARRIER,"UUID(""75775250-e6ac-4419-b74d-5a80c78fbd13"")",,22551F335,
"ObjectId(""60445866482fea78c2a4c693"")",06747L249,BARRIER,"UUID(""333c4afb-1a6e-4d0f-9d1e-cfce21ec22cd"")",,06747L249,
"ObjectId(""60445865482fea78c2a4c691"")",06747QVY0,BARRIER,"UUID(""0beb7d1a-e0ab-4682-bde6-3e6e4307be8f"")",,06747QVY0,
"ObjectId(""60445864bfed880df9f65f5a"")",36259U378,BARRIER,"UUID(""7c5ee2e7-436c-433b-8cb7-91e65297aabe"")",,36259U378,
"ObjectId(""60445863482fea78c2a4c68f"")",40438Q167,BARRIER,"UUID(""bd24bbe6-ce22-4af6-8f5f-d7a0d7916dcf"")",,40438Q167,
"ObjectId(""60445862bfed880df9f65f58"")",36259U386,BARRIER,"UUID(""7c67adcf-202f-4340-a7d0-69ca17672a72"")",,36259U386,
"ObjectId(""60445861482fea78c2a4c68d"")",22551F327,BARRIER,"UUID(""98463a87-d6c7-4cf6-b882-7b7cdbe8440b"")",,22551F327,
"ObjectId(""60445860bfed880df9f65f56"")",,BARRIER,"UUID(""6737cf3b-b153-4e64-a42f-05f083d8dd10"")",XS2248753472,XS2248753472,
"ObjectId(""6044585fbfed880df9f65f54"")",61771J354,BARRIER,"UUID(""9f9a293c-e02c-4a33-ad46-b219fa67424b"")",,61771J354,
"ObjectId(""6044585f482fea78c2a4c68b"")",36259U311,BARRIER,"UUID(""fe4a88f2-79d6-4fb7-8b8a-a0d10ab40a8a"")",,36259U311,
"ObjectId(""6044585ebfed880df9f65f52"")",61771J362,BARRIER,"UUID(""941f89bd-395b-4329-b0ef-e093c65cfa10"")",,61771J362,
"ObjectId(""6044585c482fea78c2a4c689"")",36259U303,BARRIER,"UUID(""80f117a4-b47d-4fa7-9af2-0370e5b1f94b"")",,36259U303,
"ObjectId(""6044585a482fea78c2a4c686"")",06747L371,BARRIER,"UUID(""d1ab9dcd-cf3e-4f3d-9179-fb79fa091c54"")",,06747L371,
"ObjectId(""60445859bfed880df9f65f4f"")",40057EXJ1,BARRIER,"UUID(""1f1a080e-c0da-40da-96e5-5fba16e8dc77"")",,40057EXJ1,
"ObjectId(""60445858bfed880df9f65f4d"")",78014M549,BARRIER,"UUID(""1aec4f4f-4de2-4ac8-906d-6333edcfcfa6"")",,78014M549,
"ObjectId(""60445857482fea78c2a4c684"")",17328YFL3,BARRIER,"UUID(""95092042-2207-485b-afdc-59bd3be196ed"")",,17328YFL3,
"ObjectId(""60445855482fea78c2a4c682"")",,BARRIER,"UUID(""920d46d2-5e19-4678-a61a-1fdbb5fe2c2a"")",XS2238859693,XS2238859693,
"ObjectId(""60445854bfed880df9f65f4b"")",,BARRIER,"UUID(""a585eac9-b5c4-4386-a750-4eb8ecb83110"")",XS2238860196,XS2238860196,
"ObjectId(""60445852bfed880df9f65f48"")",90278R619,BARRIER,"UUID(""acfec7d7-f5d7-4c69-90c2-61e9976f341b"")",,90278R619,
"ObjectId(""60445851482fea78c2a4c67f"")",06747L462,BARRIER,"UUID(""ee55f0d0-a81d-4d2b-a6df-e6daa98faf68"")",,06747L462,
"ObjectId(""60445850bfed880df9f65f46"")",61771J248,BARRIER,"UUID(""29963fff-534b-4edc-9550-fbea5b93dec5"")",,61771J248,
"ObjectId(""60445850482fea78c2a4c67d"")",36259U121,BARRIER,"UUID(""b7e7b0cd-7750-4529-9af4-74ae6b19a768"")",,36259U121,
"ObjectId(""6044584e482fea78c2a4c67b"")",61771J214,BARRIER,"UUID(""23e9a945-3139-4aff-a646-58726fa5dcbb"")",,61771J214,
"ObjectId(""6044584dbfed880df9f65f43"")",61771J230,BARRIER,"UUID(""cce532eb-8881-4ffe-be3c-7073413a5006"")",,61771J230,
"ObjectId(""6044584c482fea78c2a4c679"")",22552WYF6,BARRIER,"UUID(""260325df-dc72-4623-bf7e-4fc75920707c"")",,22552WYF6,
"ObjectId(""6044584a482fea78c2a4c677"")",17328YEV2,BARRIER,"UUID(""3fb4d49c-97c4-42dd-ad88-704c9e4d9095"")",,17328YEV2,
"ObjectId(""60445844bfed880df9f65f3f"")",22552WY58,BARRIER,"UUID(""026bdc77-9c5d-40e1-a3f8-9342c4807428"")",,22552WY58,
"ObjectId(""60445843bfed880df9f65f3d"")",22551F202,BARRIER,"UUID(""c4662520-4ccc-4279-a125-db22f40f2b31"")",,22551F202,
"ObjectId(""60445840bfed880df9f65f3a"")",06747L587,BARRIER,"UUID(""84fcdfc7-9fb1-4e5c-bc6c-599b18552e43"")",,06747L587,
"ObjectId(""60445840482fea78c2a4c672"")",36259Q732,BARRIER,"UUID(""63981749-286f-41db-abf7-e1f5f2e7d2ad"")",,36259Q732,
"ObjectId(""6044583f482fea78c2a4c670"")",48132N117,BARRIER,"UUID(""1f8ebb00-32fe-459b-a769-3036f354551a"")",,48132N117,
"ObjectId(""6044583ebfed880df9f65f38"")",36259Q757,BARRIER,"UUID(""74e7b42c-73e9-488c-ab14-2542675ebb21"")",,36259Q757,
"ObjectId(""6044583d482fea78c2a4c66d"")",17328YG65,BARRIER,"UUID(""d4febe75-17f3-49f3-bcc1-09edc16e05ab"")",,17328YG65,
"ObjectId(""6044583cbfed880df9f65f36"")",,BARRIER,"UUID(""ae3c0ab5-d464-48b8-a223-0f0a9927512f"")",XS2273318282,XS2273318282,
"ObjectId(""6044583bbfed880df9f65f34"")",61771G855,BARRIER,"UUID(""77330a04-3f20-43f4-9f60-0421917d094d"")",,61771G855,
"ObjectId(""6044583a482fea78c2a4c66b"")",17328YCN2,BARRIER,"UUID(""282e93b8-a60a-457d-b13b-b0a7adf59078"")",,17328YCN2,
"ObjectId(""60445839482fea78c2a4c669"")",22552WX67,BARRIER,"UUID(""55ea2633-8eb3-4e83-a708-b7dfd996f7a0"")",,22552WX67,
